Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
45	"CH Chu, G Premkumar, H Chou"	Digital data networks design using genetic algorithms	2000	European Journal of Operational Research			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16082541600716581182	28	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xdH7WU8AAAAJ&pagesize=100&citation_for_view=xdH7WU8AAAAJ:0EnyYjriUFMC	127	1	140	158	45
13	"G Premkumar, CH Chu, H Chou"	Telecommunications network design�Comparison of alternative approaches	2000	Decision Sciences			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1757155662976945965	61	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xdH7WU8AAAAJ&pagesize=100&citation_for_view=xdH7WU8AAAAJ:L8Ckcad2t8MC	31	2	483	506	13
5	???? ???	????????????	2000	?????????			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=987875548132329480	97	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xdH7WU8AAAAJ&pagesize=100&citation_for_view=xdH7WU8AAAAJ:SdhP9T11ey4C	6	2	36	40	5
2	???? ???	???????????????????	2000	?????????			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16317252440106661714	121	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xdH7WU8AAAAJ&cstart=100&pagesize=100&citation_for_view=xdH7WU8AAAAJ:eq2jaN3J8jMC	6	4	83	86	2
215	"SM Clark, DA Gioia, DJ Ketchen�"	Transitional identity as a facilitator of organizational identity change during a merger	2010	Administrative Science �	asq.sagepub.com	http://asq.sagepub.com/content/55/3/397.short	"https://scholar.google.com/scholar?cites=7052624652667621966&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	2	3/8/2017					0	0	0	0	215
4	"F Yi, S Purao, S Clark, S Raghuram"	Surfacing automation criteria: A process architecture approach	2009	AMCIS 2009 Proceedings	aisel.aisnet.org	http://aisel.aisnet.org/cgi/viewcontent.cgi?article=1119&context=amcis2009	"https://scholar.google.com/scholar?cites=18289800369224697150&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	1	3/8/2017					0	0	0	0	4
10	HC Foley	A new approach to intellectual property management and industrially funded research at Penn State	2012	Research-Technology Management	Taylor & Francis	http://www.tandfonline.com/doi/pdf/10.5437/08956308X5505008	"https://scholar.google.com/scholar?cites=8352973568963673912&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	4	3/9/2017					0	0	0	0	10
9	HC Foley	Challenges and opportunities in engineered retrofits of buildings for improved energy efficiency and habitability	2012	AIChE Journal	Wiley Online Library	http://onlinelibrary.wiley.com/doi/10.1002/aic.13748/full	"https://scholar.google.com/scholar?cites=7331671487300632596&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	13	3/9/2017					0	0	0	0	9
0	"M Peer, A Qajar, R Rajagopalan, HC Foley"	"2012 Annual Meeting October 28-November 2, 2012"	2012	aiche.confex.com		https://aiche.confex.com/aiche/2012/webprogram/Paper265960.html		19	3/9/2017					0	0	0	0	0
8	"HC Foley, J Freihaut, P Hallacher�"	The greater Philadelphia innovation cluster for energy-efficient buildings: a new model for public-private partnerships	2011	Research-Technology �	Taylor & Francis	http://www.tandfonline.com/doi/abs/10.5437/08956308X5406014	"https://scholar.google.com/scholar?cites=6518798383888539659&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	11	3/9/2017					0	0	0	0	8
0	"PC Eklund, TCM Chung, HC Foley, VH Crespi"	Closeout of Advanced Boron and Metal Loaded High Porosity Carbons.	2011		osti.gov	http://www.osti.gov/scitech/biblio/1013347		21	3/9/2017					0	0	0	0	0
8	"HC Foley, AW Scaroni, C Yekel"	"� Allegations of Research Misconduct Against Dr. Michael E. Mann, Department of Meteorology, College of Earth and Mineral Sciences, The Pennsylvania State �"	2010	� State University. Retrieved May	climateaudit.info	http://www.climateaudit.info/correspondence/penn-state/Findings_Mann_Inquiry.pdf	"https://scholar.google.com/scholar?cites=3729840337324351265&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	9	3/9/2017	PDF				0	0	0	0	8
3	"HC Foley, R Rajagopalan, AR Merritt"	Carbon nanocomposite membranes and methods for their fabrication	2010	"US Patent 7,708,810"	Google Patents	https://www.google.com/patents/US7708810	"https://scholar.google.com/scholar?cites=7838873917934029296&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	14	3/9/2017					0	0	0	0	3
0	"P Mankidy, R Rajagopalan, C Pantano�"	A Simple Method to Grow Polymer Nanofibers from Superglue	2006	MRS �	Cambridge Univ Press	http://journals.cambridge.org/abstract_S1946427400048867		20	3/9/2017					0	0	0	0	0
0	"LD Williamson, AR Merritt, R Rajagopalan�"	Improving Selectivity of Nanoporous Carbons for Gas Separation	2006	The 2006 Annual �	aiche.confex.com	https://aiche.confex.com/aiche/2006/techprogram/P77820.HTM		24	3/9/2017					0	0	0	0	0
0	"B Yi, HC Foley, R Rajagopalan"	Synthesis and Characterization of F-Swnt/Npc Nanocomposites	2005	The 2005 Annual Meeting	aiche.confex.com	https://aiche.confex.com/aiche/2005/techprogram/P28690.HTM		25	3/9/2017					0	0	0	0	0
